;Abs Path;Rel Path;Item Class
501;D:\Programming\AP_Lab3\dataset_2\bay horse_0501.jpg;dataset_2\bay horse_0501.jpg;bay horse
502;D:\Programming\AP_Lab3\dataset_2\bay horse_0502.jpg;dataset_2\bay horse_0502.jpg;bay horse
503;D:\Programming\AP_Lab3\dataset_2\bay horse_0503.jpg;dataset_2\bay horse_0503.jpg;bay horse
504;D:\Programming\AP_Lab3\dataset_2\bay horse_0504.jpg;dataset_2\bay horse_0504.jpg;bay horse
505;D:\Programming\AP_Lab3\dataset_2\bay horse_0505.jpg;dataset_2\bay horse_0505.jpg;bay horse
506;D:\Programming\AP_Lab3\dataset_2\bay horse_0506.jpg;dataset_2\bay horse_0506.jpg;bay horse
507;D:\Programming\AP_Lab3\dataset_2\bay horse_0507.jpg;dataset_2\bay horse_0507.jpg;bay horse
508;D:\Programming\AP_Lab3\dataset_2\bay horse_0508.jpg;dataset_2\bay horse_0508.jpg;bay horse
509;D:\Programming\AP_Lab3\dataset_2\bay horse_0509.jpg;dataset_2\bay horse_0509.jpg;bay horse
510;D:\Programming\AP_Lab3\dataset_2\bay horse_0510.jpg;dataset_2\bay horse_0510.jpg;bay horse
511;D:\Programming\AP_Lab3\dataset_2\bay horse_0511.jpg;dataset_2\bay horse_0511.jpg;bay horse
512;D:\Programming\AP_Lab3\dataset_2\bay horse_0512.jpg;dataset_2\bay horse_0512.jpg;bay horse
513;D:\Programming\AP_Lab3\dataset_2\bay horse_0513.jpg;dataset_2\bay horse_0513.jpg;bay horse
514;D:\Programming\AP_Lab3\dataset_2\bay horse_0514.jpg;dataset_2\bay horse_0514.jpg;bay horse
515;D:\Programming\AP_Lab3\dataset_2\bay horse_0515.jpg;dataset_2\bay horse_0515.jpg;bay horse
516;D:\Programming\AP_Lab3\dataset_2\bay horse_0516.jpg;dataset_2\bay horse_0516.jpg;bay horse
517;D:\Programming\AP_Lab3\dataset_2\bay horse_0517.jpg;dataset_2\bay horse_0517.jpg;bay horse
518;D:\Programming\AP_Lab3\dataset_2\bay horse_0518.jpg;dataset_2\bay horse_0518.jpg;bay horse
519;D:\Programming\AP_Lab3\dataset_2\bay horse_0519.jpg;dataset_2\bay horse_0519.jpg;bay horse
520;D:\Programming\AP_Lab3\dataset_2\bay horse_0520.jpg;dataset_2\bay horse_0520.jpg;bay horse
521;D:\Programming\AP_Lab3\dataset_2\bay horse_0521.jpg;dataset_2\bay horse_0521.jpg;bay horse
522;D:\Programming\AP_Lab3\dataset_2\bay horse_0522.jpg;dataset_2\bay horse_0522.jpg;bay horse
523;D:\Programming\AP_Lab3\dataset_2\bay horse_0523.jpg;dataset_2\bay horse_0523.jpg;bay horse
524;D:\Programming\AP_Lab3\dataset_2\bay horse_0524.jpg;dataset_2\bay horse_0524.jpg;bay horse
525;D:\Programming\AP_Lab3\dataset_2\bay horse_0525.jpg;dataset_2\bay horse_0525.jpg;bay horse
526;D:\Programming\AP_Lab3\dataset_2\bay horse_0526.jpg;dataset_2\bay horse_0526.jpg;bay horse
527;D:\Programming\AP_Lab3\dataset_2\bay horse_0527.jpg;dataset_2\bay horse_0527.jpg;bay horse
528;D:\Programming\AP_Lab3\dataset_2\bay horse_0528.jpg;dataset_2\bay horse_0528.jpg;bay horse
529;D:\Programming\AP_Lab3\dataset_2\bay horse_0529.jpg;dataset_2\bay horse_0529.jpg;bay horse
530;D:\Programming\AP_Lab3\dataset_2\bay horse_0530.jpg;dataset_2\bay horse_0530.jpg;bay horse
531;D:\Programming\AP_Lab3\dataset_2\bay horse_0531.jpg;dataset_2\bay horse_0531.jpg;bay horse
532;D:\Programming\AP_Lab3\dataset_2\bay horse_0532.jpg;dataset_2\bay horse_0532.jpg;bay horse
533;D:\Programming\AP_Lab3\dataset_2\bay horse_0533.jpg;dataset_2\bay horse_0533.jpg;bay horse
534;D:\Programming\AP_Lab3\dataset_2\bay horse_0534.jpg;dataset_2\bay horse_0534.jpg;bay horse
535;D:\Programming\AP_Lab3\dataset_2\bay horse_0535.jpg;dataset_2\bay horse_0535.jpg;bay horse
536;D:\Programming\AP_Lab3\dataset_2\bay horse_0536.jpg;dataset_2\bay horse_0536.jpg;bay horse
537;D:\Programming\AP_Lab3\dataset_2\bay horse_0537.jpg;dataset_2\bay horse_0537.jpg;bay horse
538;D:\Programming\AP_Lab3\dataset_2\bay horse_0538.jpg;dataset_2\bay horse_0538.jpg;bay horse
539;D:\Programming\AP_Lab3\dataset_2\bay horse_0539.jpg;dataset_2\bay horse_0539.jpg;bay horse
540;D:\Programming\AP_Lab3\dataset_2\bay horse_0540.jpg;dataset_2\bay horse_0540.jpg;bay horse
541;D:\Programming\AP_Lab3\dataset_2\bay horse_0541.jpg;dataset_2\bay horse_0541.jpg;bay horse
542;D:\Programming\AP_Lab3\dataset_2\bay horse_0542.jpg;dataset_2\bay horse_0542.jpg;bay horse
543;D:\Programming\AP_Lab3\dataset_2\bay horse_0543.jpg;dataset_2\bay horse_0543.jpg;bay horse
544;D:\Programming\AP_Lab3\dataset_2\bay horse_0544.jpg;dataset_2\bay horse_0544.jpg;bay horse
545;D:\Programming\AP_Lab3\dataset_2\bay horse_0545.jpg;dataset_2\bay horse_0545.jpg;bay horse
546;D:\Programming\AP_Lab3\dataset_2\bay horse_0546.jpg;dataset_2\bay horse_0546.jpg;bay horse
547;D:\Programming\AP_Lab3\dataset_2\bay horse_0547.jpg;dataset_2\bay horse_0547.jpg;bay horse
548;D:\Programming\AP_Lab3\dataset_2\bay horse_0548.jpg;dataset_2\bay horse_0548.jpg;bay horse
549;D:\Programming\AP_Lab3\dataset_2\bay horse_0549.jpg;dataset_2\bay horse_0549.jpg;bay horse
550;D:\Programming\AP_Lab3\dataset_2\bay horse_0550.jpg;dataset_2\bay horse_0550.jpg;bay horse
551;D:\Programming\AP_Lab3\dataset_2\bay horse_0551.jpg;dataset_2\bay horse_0551.jpg;bay horse
552;D:\Programming\AP_Lab3\dataset_2\bay horse_0552.jpg;dataset_2\bay horse_0552.jpg;bay horse
553;D:\Programming\AP_Lab3\dataset_2\bay horse_0553.jpg;dataset_2\bay horse_0553.jpg;bay horse
554;D:\Programming\AP_Lab3\dataset_2\bay horse_0554.jpg;dataset_2\bay horse_0554.jpg;bay horse
555;D:\Programming\AP_Lab3\dataset_2\bay horse_0555.jpg;dataset_2\bay horse_0555.jpg;bay horse
556;D:\Programming\AP_Lab3\dataset_2\bay horse_0556.jpg;dataset_2\bay horse_0556.jpg;bay horse
557;D:\Programming\AP_Lab3\dataset_2\bay horse_0557.jpg;dataset_2\bay horse_0557.jpg;bay horse
558;D:\Programming\AP_Lab3\dataset_2\bay horse_0558.jpg;dataset_2\bay horse_0558.jpg;bay horse
559;D:\Programming\AP_Lab3\dataset_2\bay horse_0559.jpg;dataset_2\bay horse_0559.jpg;bay horse
560;D:\Programming\AP_Lab3\dataset_2\bay horse_0560.jpg;dataset_2\bay horse_0560.jpg;bay horse
561;D:\Programming\AP_Lab3\dataset_2\bay horse_0561.jpg;dataset_2\bay horse_0561.jpg;bay horse
562;D:\Programming\AP_Lab3\dataset_2\bay horse_0562.jpg;dataset_2\bay horse_0562.jpg;bay horse
563;D:\Programming\AP_Lab3\dataset_2\bay horse_0563.jpg;dataset_2\bay horse_0563.jpg;bay horse
564;D:\Programming\AP_Lab3\dataset_2\bay horse_0564.jpg;dataset_2\bay horse_0564.jpg;bay horse
565;D:\Programming\AP_Lab3\dataset_2\bay horse_0565.jpg;dataset_2\bay horse_0565.jpg;bay horse
566;D:\Programming\AP_Lab3\dataset_2\bay horse_0566.jpg;dataset_2\bay horse_0566.jpg;bay horse
567;D:\Programming\AP_Lab3\dataset_2\bay horse_0567.jpg;dataset_2\bay horse_0567.jpg;bay horse
568;D:\Programming\AP_Lab3\dataset_2\bay horse_0568.jpg;dataset_2\bay horse_0568.jpg;bay horse
569;D:\Programming\AP_Lab3\dataset_2\bay horse_0569.jpg;dataset_2\bay horse_0569.jpg;bay horse
570;D:\Programming\AP_Lab3\dataset_2\bay horse_0570.jpg;dataset_2\bay horse_0570.jpg;bay horse
571;D:\Programming\AP_Lab3\dataset_2\bay horse_0571.jpg;dataset_2\bay horse_0571.jpg;bay horse
572;D:\Programming\AP_Lab3\dataset_2\bay horse_0572.jpg;dataset_2\bay horse_0572.jpg;bay horse
573;D:\Programming\AP_Lab3\dataset_2\bay horse_0573.jpg;dataset_2\bay horse_0573.jpg;bay horse
574;D:\Programming\AP_Lab3\dataset_2\bay horse_0574.jpg;dataset_2\bay horse_0574.jpg;bay horse
575;D:\Programming\AP_Lab3\dataset_2\bay horse_0575.jpg;dataset_2\bay horse_0575.jpg;bay horse
576;D:\Programming\AP_Lab3\dataset_2\bay horse_0576.jpg;dataset_2\bay horse_0576.jpg;bay horse
577;D:\Programming\AP_Lab3\dataset_2\bay horse_0577.jpg;dataset_2\bay horse_0577.jpg;bay horse
578;D:\Programming\AP_Lab3\dataset_2\bay horse_0578.jpg;dataset_2\bay horse_0578.jpg;bay horse
579;D:\Programming\AP_Lab3\dataset_2\bay horse_0579.jpg;dataset_2\bay horse_0579.jpg;bay horse
580;D:\Programming\AP_Lab3\dataset_2\bay horse_0580.jpg;dataset_2\bay horse_0580.jpg;bay horse
581;D:\Programming\AP_Lab3\dataset_2\bay horse_0581.jpg;dataset_2\bay horse_0581.jpg;bay horse
582;D:\Programming\AP_Lab3\dataset_2\bay horse_0582.jpg;dataset_2\bay horse_0582.jpg;bay horse
583;D:\Programming\AP_Lab3\dataset_2\bay horse_0583.jpg;dataset_2\bay horse_0583.jpg;bay horse
584;D:\Programming\AP_Lab3\dataset_2\bay horse_0584.jpg;dataset_2\bay horse_0584.jpg;bay horse
585;D:\Programming\AP_Lab3\dataset_2\bay horse_0585.jpg;dataset_2\bay horse_0585.jpg;bay horse
586;D:\Programming\AP_Lab3\dataset_2\bay horse_0586.jpg;dataset_2\bay horse_0586.jpg;bay horse
587;D:\Programming\AP_Lab3\dataset_2\bay horse_0587.jpg;dataset_2\bay horse_0587.jpg;bay horse
588;D:\Programming\AP_Lab3\dataset_2\bay horse_0588.jpg;dataset_2\bay horse_0588.jpg;bay horse
589;D:\Programming\AP_Lab3\dataset_2\bay horse_0589.jpg;dataset_2\bay horse_0589.jpg;bay horse
590;D:\Programming\AP_Lab3\dataset_2\bay horse_0590.jpg;dataset_2\bay horse_0590.jpg;bay horse
591;D:\Programming\AP_Lab3\dataset_2\bay horse_0591.jpg;dataset_2\bay horse_0591.jpg;bay horse
592;D:\Programming\AP_Lab3\dataset_2\bay horse_0592.jpg;dataset_2\bay horse_0592.jpg;bay horse
593;D:\Programming\AP_Lab3\dataset_2\bay horse_0593.jpg;dataset_2\bay horse_0593.jpg;bay horse
594;D:\Programming\AP_Lab3\dataset_2\bay horse_0594.jpg;dataset_2\bay horse_0594.jpg;bay horse
595;D:\Programming\AP_Lab3\dataset_2\bay horse_0595.jpg;dataset_2\bay horse_0595.jpg;bay horse
596;D:\Programming\AP_Lab3\dataset_2\bay horse_0596.jpg;dataset_2\bay horse_0596.jpg;bay horse
597;D:\Programming\AP_Lab3\dataset_2\bay horse_0597.jpg;dataset_2\bay horse_0597.jpg;bay horse
598;D:\Programming\AP_Lab3\dataset_2\bay horse_0598.jpg;dataset_2\bay horse_0598.jpg;bay horse
599;D:\Programming\AP_Lab3\dataset_2\bay horse_0599.jpg;dataset_2\bay horse_0599.jpg;bay horse
600;D:\Programming\AP_Lab3\dataset_2\bay horse_0600.jpg;dataset_2\bay horse_0600.jpg;bay horse
601;D:\Programming\AP_Lab3\dataset_2\bay horse_0601.jpg;dataset_2\bay horse_0601.jpg;bay horse
602;D:\Programming\AP_Lab3\dataset_2\bay horse_0602.jpg;dataset_2\bay horse_0602.jpg;bay horse
603;D:\Programming\AP_Lab3\dataset_2\bay horse_0603.jpg;dataset_2\bay horse_0603.jpg;bay horse
604;D:\Programming\AP_Lab3\dataset_2\bay horse_0604.jpg;dataset_2\bay horse_0604.jpg;bay horse
605;D:\Programming\AP_Lab3\dataset_2\bay horse_0605.jpg;dataset_2\bay horse_0605.jpg;bay horse
606;D:\Programming\AP_Lab3\dataset_2\bay horse_0606.jpg;dataset_2\bay horse_0606.jpg;bay horse
607;D:\Programming\AP_Lab3\dataset_2\bay horse_0607.jpg;dataset_2\bay horse_0607.jpg;bay horse
608;D:\Programming\AP_Lab3\dataset_2\bay horse_0608.jpg;dataset_2\bay horse_0608.jpg;bay horse
609;D:\Programming\AP_Lab3\dataset_2\bay horse_0609.jpg;dataset_2\bay horse_0609.jpg;bay horse
610;D:\Programming\AP_Lab3\dataset_2\bay horse_0610.jpg;dataset_2\bay horse_0610.jpg;bay horse
611;D:\Programming\AP_Lab3\dataset_2\bay horse_0611.jpg;dataset_2\bay horse_0611.jpg;bay horse
612;D:\Programming\AP_Lab3\dataset_2\bay horse_0612.jpg;dataset_2\bay horse_0612.jpg;bay horse
613;D:\Programming\AP_Lab3\dataset_2\bay horse_0613.jpg;dataset_2\bay horse_0613.jpg;bay horse
614;D:\Programming\AP_Lab3\dataset_2\bay horse_0614.jpg;dataset_2\bay horse_0614.jpg;bay horse
615;D:\Programming\AP_Lab3\dataset_2\bay horse_0615.jpg;dataset_2\bay horse_0615.jpg;bay horse
616;D:\Programming\AP_Lab3\dataset_2\bay horse_0616.jpg;dataset_2\bay horse_0616.jpg;bay horse
617;D:\Programming\AP_Lab3\dataset_2\bay horse_0617.jpg;dataset_2\bay horse_0617.jpg;bay horse
618;D:\Programming\AP_Lab3\dataset_2\bay horse_0618.jpg;dataset_2\bay horse_0618.jpg;bay horse
619;D:\Programming\AP_Lab3\dataset_2\bay horse_0619.jpg;dataset_2\bay horse_0619.jpg;bay horse
620;D:\Programming\AP_Lab3\dataset_2\bay horse_0620.jpg;dataset_2\bay horse_0620.jpg;bay horse
621;D:\Programming\AP_Lab3\dataset_2\bay horse_0621.jpg;dataset_2\bay horse_0621.jpg;bay horse
622;D:\Programming\AP_Lab3\dataset_2\bay horse_0622.jpg;dataset_2\bay horse_0622.jpg;bay horse
623;D:\Programming\AP_Lab3\dataset_2\bay horse_0623.jpg;dataset_2\bay horse_0623.jpg;bay horse
624;D:\Programming\AP_Lab3\dataset_2\bay horse_0624.jpg;dataset_2\bay horse_0624.jpg;bay horse
625;D:\Programming\AP_Lab3\dataset_2\bay horse_0625.jpg;dataset_2\bay horse_0625.jpg;bay horse
626;D:\Programming\AP_Lab3\dataset_2\bay horse_0626.jpg;dataset_2\bay horse_0626.jpg;bay horse
627;D:\Programming\AP_Lab3\dataset_2\bay horse_0627.jpg;dataset_2\bay horse_0627.jpg;bay horse
628;D:\Programming\AP_Lab3\dataset_2\bay horse_0628.jpg;dataset_2\bay horse_0628.jpg;bay horse
629;D:\Programming\AP_Lab3\dataset_2\bay horse_0629.jpg;dataset_2\bay horse_0629.jpg;bay horse
630;D:\Programming\AP_Lab3\dataset_2\bay horse_0630.jpg;dataset_2\bay horse_0630.jpg;bay horse
631;D:\Programming\AP_Lab3\dataset_2\bay horse_0631.jpg;dataset_2\bay horse_0631.jpg;bay horse
632;D:\Programming\AP_Lab3\dataset_2\bay horse_0632.jpg;dataset_2\bay horse_0632.jpg;bay horse
633;D:\Programming\AP_Lab3\dataset_2\bay horse_0633.jpg;dataset_2\bay horse_0633.jpg;bay horse
634;D:\Programming\AP_Lab3\dataset_2\bay horse_0634.jpg;dataset_2\bay horse_0634.jpg;bay horse
635;D:\Programming\AP_Lab3\dataset_2\bay horse_0635.jpg;dataset_2\bay horse_0635.jpg;bay horse
636;D:\Programming\AP_Lab3\dataset_2\bay horse_0636.jpg;dataset_2\bay horse_0636.jpg;bay horse
637;D:\Programming\AP_Lab3\dataset_2\bay horse_0637.jpg;dataset_2\bay horse_0637.jpg;bay horse
638;D:\Programming\AP_Lab3\dataset_2\bay horse_0638.jpg;dataset_2\bay horse_0638.jpg;bay horse
639;D:\Programming\AP_Lab3\dataset_2\bay horse_0639.jpg;dataset_2\bay horse_0639.jpg;bay horse
640;D:\Programming\AP_Lab3\dataset_2\bay horse_0640.jpg;dataset_2\bay horse_0640.jpg;bay horse
641;D:\Programming\AP_Lab3\dataset_2\bay horse_0641.jpg;dataset_2\bay horse_0641.jpg;bay horse
642;D:\Programming\AP_Lab3\dataset_2\bay horse_0642.jpg;dataset_2\bay horse_0642.jpg;bay horse
643;D:\Programming\AP_Lab3\dataset_2\bay horse_0643.jpg;dataset_2\bay horse_0643.jpg;bay horse
644;D:\Programming\AP_Lab3\dataset_2\bay horse_0644.jpg;dataset_2\bay horse_0644.jpg;bay horse
645;D:\Programming\AP_Lab3\dataset_2\bay horse_0645.jpg;dataset_2\bay horse_0645.jpg;bay horse
646;D:\Programming\AP_Lab3\dataset_2\bay horse_0646.jpg;dataset_2\bay horse_0646.jpg;bay horse
647;D:\Programming\AP_Lab3\dataset_2\bay horse_0647.jpg;dataset_2\bay horse_0647.jpg;bay horse
648;D:\Programming\AP_Lab3\dataset_2\bay horse_0648.jpg;dataset_2\bay horse_0648.jpg;bay horse
649;D:\Programming\AP_Lab3\dataset_2\bay horse_0649.jpg;dataset_2\bay horse_0649.jpg;bay horse
650;D:\Programming\AP_Lab3\dataset_2\bay horse_0650.jpg;dataset_2\bay horse_0650.jpg;bay horse
651;D:\Programming\AP_Lab3\dataset_2\bay horse_0651.jpg;dataset_2\bay horse_0651.jpg;bay horse
652;D:\Programming\AP_Lab3\dataset_2\bay horse_0652.jpg;dataset_2\bay horse_0652.jpg;bay horse
653;D:\Programming\AP_Lab3\dataset_2\bay horse_0653.jpg;dataset_2\bay horse_0653.jpg;bay horse
654;D:\Programming\AP_Lab3\dataset_2\bay horse_0654.jpg;dataset_2\bay horse_0654.jpg;bay horse
655;D:\Programming\AP_Lab3\dataset_2\bay horse_0655.jpg;dataset_2\bay horse_0655.jpg;bay horse
656;D:\Programming\AP_Lab3\dataset_2\bay horse_0656.jpg;dataset_2\bay horse_0656.jpg;bay horse
657;D:\Programming\AP_Lab3\dataset_2\bay horse_0657.jpg;dataset_2\bay horse_0657.jpg;bay horse
658;D:\Programming\AP_Lab3\dataset_2\bay horse_0658.jpg;dataset_2\bay horse_0658.jpg;bay horse
659;D:\Programming\AP_Lab3\dataset_2\bay horse_0659.jpg;dataset_2\bay horse_0659.jpg;bay horse
660;D:\Programming\AP_Lab3\dataset_2\bay horse_0660.jpg;dataset_2\bay horse_0660.jpg;bay horse
661;D:\Programming\AP_Lab3\dataset_2\bay horse_0661.jpg;dataset_2\bay horse_0661.jpg;bay horse
662;D:\Programming\AP_Lab3\dataset_2\bay horse_0662.jpg;dataset_2\bay horse_0662.jpg;bay horse
663;D:\Programming\AP_Lab3\dataset_2\bay horse_0663.jpg;dataset_2\bay horse_0663.jpg;bay horse
664;D:\Programming\AP_Lab3\dataset_2\bay horse_0664.jpg;dataset_2\bay horse_0664.jpg;bay horse
665;D:\Programming\AP_Lab3\dataset_2\bay horse_0665.jpg;dataset_2\bay horse_0665.jpg;bay horse
666;D:\Programming\AP_Lab3\dataset_2\bay horse_0666.jpg;dataset_2\bay horse_0666.jpg;bay horse
667;D:\Programming\AP_Lab3\dataset_2\bay horse_0667.jpg;dataset_2\bay horse_0667.jpg;bay horse
668;D:\Programming\AP_Lab3\dataset_2\bay horse_0668.jpg;dataset_2\bay horse_0668.jpg;bay horse
669;D:\Programming\AP_Lab3\dataset_2\bay horse_0669.jpg;dataset_2\bay horse_0669.jpg;bay horse
670;D:\Programming\AP_Lab3\dataset_2\bay horse_0670.jpg;dataset_2\bay horse_0670.jpg;bay horse
671;D:\Programming\AP_Lab3\dataset_2\bay horse_0671.jpg;dataset_2\bay horse_0671.jpg;bay horse
672;D:\Programming\AP_Lab3\dataset_2\bay horse_0672.jpg;dataset_2\bay horse_0672.jpg;bay horse
673;D:\Programming\AP_Lab3\dataset_2\bay horse_0673.jpg;dataset_2\bay horse_0673.jpg;bay horse
674;D:\Programming\AP_Lab3\dataset_2\bay horse_0674.jpg;dataset_2\bay horse_0674.jpg;bay horse
675;D:\Programming\AP_Lab3\dataset_2\bay horse_0675.jpg;dataset_2\bay horse_0675.jpg;bay horse
676;D:\Programming\AP_Lab3\dataset_2\bay horse_0676.jpg;dataset_2\bay horse_0676.jpg;bay horse
677;D:\Programming\AP_Lab3\dataset_2\bay horse_0677.jpg;dataset_2\bay horse_0677.jpg;bay horse
678;D:\Programming\AP_Lab3\dataset_2\bay horse_0678.jpg;dataset_2\bay horse_0678.jpg;bay horse
679;D:\Programming\AP_Lab3\dataset_2\bay horse_0679.jpg;dataset_2\bay horse_0679.jpg;bay horse
680;D:\Programming\AP_Lab3\dataset_2\bay horse_0680.jpg;dataset_2\bay horse_0680.jpg;bay horse
681;D:\Programming\AP_Lab3\dataset_2\bay horse_0681.jpg;dataset_2\bay horse_0681.jpg;bay horse
682;D:\Programming\AP_Lab3\dataset_2\bay horse_0682.jpg;dataset_2\bay horse_0682.jpg;bay horse
683;D:\Programming\AP_Lab3\dataset_2\bay horse_0683.jpg;dataset_2\bay horse_0683.jpg;bay horse
684;D:\Programming\AP_Lab3\dataset_2\bay horse_0684.jpg;dataset_2\bay horse_0684.jpg;bay horse
685;D:\Programming\AP_Lab3\dataset_2\bay horse_0685.jpg;dataset_2\bay horse_0685.jpg;bay horse
686;D:\Programming\AP_Lab3\dataset_2\bay horse_0686.jpg;dataset_2\bay horse_0686.jpg;bay horse
687;D:\Programming\AP_Lab3\dataset_2\bay horse_0687.jpg;dataset_2\bay horse_0687.jpg;bay horse
688;D:\Programming\AP_Lab3\dataset_2\bay horse_0688.jpg;dataset_2\bay horse_0688.jpg;bay horse
689;D:\Programming\AP_Lab3\dataset_2\bay horse_0689.jpg;dataset_2\bay horse_0689.jpg;bay horse
690;D:\Programming\AP_Lab3\dataset_2\bay horse_0690.jpg;dataset_2\bay horse_0690.jpg;bay horse
691;D:\Programming\AP_Lab3\dataset_2\bay horse_0691.jpg;dataset_2\bay horse_0691.jpg;bay horse
692;D:\Programming\AP_Lab3\dataset_2\bay horse_0692.jpg;dataset_2\bay horse_0692.jpg;bay horse
693;D:\Programming\AP_Lab3\dataset_2\bay horse_0693.jpg;dataset_2\bay horse_0693.jpg;bay horse
694;D:\Programming\AP_Lab3\dataset_2\bay horse_0694.jpg;dataset_2\bay horse_0694.jpg;bay horse
695;D:\Programming\AP_Lab3\dataset_2\bay horse_0695.jpg;dataset_2\bay horse_0695.jpg;bay horse
696;D:\Programming\AP_Lab3\dataset_2\bay horse_0696.jpg;dataset_2\bay horse_0696.jpg;bay horse
697;D:\Programming\AP_Lab3\dataset_2\bay horse_0697.jpg;dataset_2\bay horse_0697.jpg;bay horse
698;D:\Programming\AP_Lab3\dataset_2\bay horse_0698.jpg;dataset_2\bay horse_0698.jpg;bay horse
699;D:\Programming\AP_Lab3\dataset_2\bay horse_0699.jpg;dataset_2\bay horse_0699.jpg;bay horse
700;D:\Programming\AP_Lab3\dataset_2\bay horse_0700.jpg;dataset_2\bay horse_0700.jpg;bay horse
701;D:\Programming\AP_Lab3\dataset_2\bay horse_0701.jpg;dataset_2\bay horse_0701.jpg;bay horse
702;D:\Programming\AP_Lab3\dataset_2\bay horse_0702.jpg;dataset_2\bay horse_0702.jpg;bay horse
703;D:\Programming\AP_Lab3\dataset_2\bay horse_0703.jpg;dataset_2\bay horse_0703.jpg;bay horse
704;D:\Programming\AP_Lab3\dataset_2\bay horse_0704.jpg;dataset_2\bay horse_0704.jpg;bay horse
705;D:\Programming\AP_Lab3\dataset_2\bay horse_0705.jpg;dataset_2\bay horse_0705.jpg;bay horse
706;D:\Programming\AP_Lab3\dataset_2\bay horse_0706.jpg;dataset_2\bay horse_0706.jpg;bay horse
707;D:\Programming\AP_Lab3\dataset_2\bay horse_0707.jpg;dataset_2\bay horse_0707.jpg;bay horse
708;D:\Programming\AP_Lab3\dataset_2\bay horse_0708.jpg;dataset_2\bay horse_0708.jpg;bay horse
709;D:\Programming\AP_Lab3\dataset_2\bay horse_0709.jpg;dataset_2\bay horse_0709.jpg;bay horse
710;D:\Programming\AP_Lab3\dataset_2\bay horse_0710.jpg;dataset_2\bay horse_0710.jpg;bay horse
711;D:\Programming\AP_Lab3\dataset_2\bay horse_0711.jpg;dataset_2\bay horse_0711.jpg;bay horse
712;D:\Programming\AP_Lab3\dataset_2\bay horse_0712.jpg;dataset_2\bay horse_0712.jpg;bay horse
713;D:\Programming\AP_Lab3\dataset_2\bay horse_0713.jpg;dataset_2\bay horse_0713.jpg;bay horse
714;D:\Programming\AP_Lab3\dataset_2\bay horse_0714.jpg;dataset_2\bay horse_0714.jpg;bay horse
715;D:\Programming\AP_Lab3\dataset_2\bay horse_0715.jpg;dataset_2\bay horse_0715.jpg;bay horse
716;D:\Programming\AP_Lab3\dataset_2\bay horse_0716.jpg;dataset_2\bay horse_0716.jpg;bay horse
717;D:\Programming\AP_Lab3\dataset_2\bay horse_0717.jpg;dataset_2\bay horse_0717.jpg;bay horse
718;D:\Programming\AP_Lab3\dataset_2\bay horse_0718.jpg;dataset_2\bay horse_0718.jpg;bay horse
719;D:\Programming\AP_Lab3\dataset_2\bay horse_0719.jpg;dataset_2\bay horse_0719.jpg;bay horse
720;D:\Programming\AP_Lab3\dataset_2\bay horse_0720.jpg;dataset_2\bay horse_0720.jpg;bay horse
721;D:\Programming\AP_Lab3\dataset_2\bay horse_0721.jpg;dataset_2\bay horse_0721.jpg;bay horse
722;D:\Programming\AP_Lab3\dataset_2\bay horse_0722.jpg;dataset_2\bay horse_0722.jpg;bay horse
723;D:\Programming\AP_Lab3\dataset_2\bay horse_0723.jpg;dataset_2\bay horse_0723.jpg;bay horse
724;D:\Programming\AP_Lab3\dataset_2\bay horse_0724.jpg;dataset_2\bay horse_0724.jpg;bay horse
725;D:\Programming\AP_Lab3\dataset_2\bay horse_0725.jpg;dataset_2\bay horse_0725.jpg;bay horse
726;D:\Programming\AP_Lab3\dataset_2\bay horse_0726.jpg;dataset_2\bay horse_0726.jpg;bay horse
727;D:\Programming\AP_Lab3\dataset_2\bay horse_0727.jpg;dataset_2\bay horse_0727.jpg;bay horse
728;D:\Programming\AP_Lab3\dataset_2\bay horse_0728.jpg;dataset_2\bay horse_0728.jpg;bay horse
729;D:\Programming\AP_Lab3\dataset_2\bay horse_0729.jpg;dataset_2\bay horse_0729.jpg;bay horse
730;D:\Programming\AP_Lab3\dataset_2\bay horse_0730.jpg;dataset_2\bay horse_0730.jpg;bay horse
731;D:\Programming\AP_Lab3\dataset_2\bay horse_0731.jpg;dataset_2\bay horse_0731.jpg;bay horse
732;D:\Programming\AP_Lab3\dataset_2\bay horse_0732.jpg;dataset_2\bay horse_0732.jpg;bay horse
733;D:\Programming\AP_Lab3\dataset_2\bay horse_0733.jpg;dataset_2\bay horse_0733.jpg;bay horse
734;D:\Programming\AP_Lab3\dataset_2\bay horse_0734.jpg;dataset_2\bay horse_0734.jpg;bay horse
735;D:\Programming\AP_Lab3\dataset_2\bay horse_0735.jpg;dataset_2\bay horse_0735.jpg;bay horse
736;D:\Programming\AP_Lab3\dataset_2\bay horse_0736.jpg;dataset_2\bay horse_0736.jpg;bay horse
737;D:\Programming\AP_Lab3\dataset_2\bay horse_0737.jpg;dataset_2\bay horse_0737.jpg;bay horse
738;D:\Programming\AP_Lab3\dataset_2\bay horse_0738.jpg;dataset_2\bay horse_0738.jpg;bay horse
739;D:\Programming\AP_Lab3\dataset_2\bay horse_0739.jpg;dataset_2\bay horse_0739.jpg;bay horse
740;D:\Programming\AP_Lab3\dataset_2\bay horse_0740.jpg;dataset_2\bay horse_0740.jpg;bay horse
741;D:\Programming\AP_Lab3\dataset_2\bay horse_0741.jpg;dataset_2\bay horse_0741.jpg;bay horse
