;Abs Path;Rel Path;Item Class
601;D:\Programming\AP_Lab3\dataset\bay horse\0601.jpg;dataset\bay horse\0601.jpg;bay horse
602;D:\Programming\AP_Lab3\dataset\bay horse\0602.jpg;dataset\bay horse\0602.jpg;bay horse
603;D:\Programming\AP_Lab3\dataset\bay horse\0603.jpg;dataset\bay horse\0603.jpg;bay horse
604;D:\Programming\AP_Lab3\dataset\bay horse\0604.jpg;dataset\bay horse\0604.jpg;bay horse
605;D:\Programming\AP_Lab3\dataset\bay horse\0605.jpg;dataset\bay horse\0605.jpg;bay horse
606;D:\Programming\AP_Lab3\dataset\bay horse\0606.jpg;dataset\bay horse\0606.jpg;bay horse
607;D:\Programming\AP_Lab3\dataset\bay horse\0607.jpg;dataset\bay horse\0607.jpg;bay horse
608;D:\Programming\AP_Lab3\dataset\bay horse\0608.jpg;dataset\bay horse\0608.jpg;bay horse
609;D:\Programming\AP_Lab3\dataset\bay horse\0609.jpg;dataset\bay horse\0609.jpg;bay horse
610;D:\Programming\AP_Lab3\dataset\bay horse\0610.jpg;dataset\bay horse\0610.jpg;bay horse
611;D:\Programming\AP_Lab3\dataset\bay horse\0611.jpg;dataset\bay horse\0611.jpg;bay horse
612;D:\Programming\AP_Lab3\dataset\bay horse\0612.jpg;dataset\bay horse\0612.jpg;bay horse
613;D:\Programming\AP_Lab3\dataset\bay horse\0613.jpg;dataset\bay horse\0613.jpg;bay horse
614;D:\Programming\AP_Lab3\dataset\bay horse\0614.jpg;dataset\bay horse\0614.jpg;bay horse
615;D:\Programming\AP_Lab3\dataset\bay horse\0615.jpg;dataset\bay horse\0615.jpg;bay horse
616;D:\Programming\AP_Lab3\dataset\bay horse\0616.jpg;dataset\bay horse\0616.jpg;bay horse
617;D:\Programming\AP_Lab3\dataset\bay horse\0617.jpg;dataset\bay horse\0617.jpg;bay horse
618;D:\Programming\AP_Lab3\dataset\bay horse\0618.jpg;dataset\bay horse\0618.jpg;bay horse
619;D:\Programming\AP_Lab3\dataset\bay horse\0619.jpg;dataset\bay horse\0619.jpg;bay horse
620;D:\Programming\AP_Lab3\dataset\bay horse\0620.jpg;dataset\bay horse\0620.jpg;bay horse
621;D:\Programming\AP_Lab3\dataset\bay horse\0621.jpg;dataset\bay horse\0621.jpg;bay horse
622;D:\Programming\AP_Lab3\dataset\bay horse\0622.jpg;dataset\bay horse\0622.jpg;bay horse
623;D:\Programming\AP_Lab3\dataset\bay horse\0623.jpg;dataset\bay horse\0623.jpg;bay horse
624;D:\Programming\AP_Lab3\dataset\bay horse\0624.jpg;dataset\bay horse\0624.jpg;bay horse
625;D:\Programming\AP_Lab3\dataset\bay horse\0625.jpg;dataset\bay horse\0625.jpg;bay horse
626;D:\Programming\AP_Lab3\dataset\bay horse\0626.jpg;dataset\bay horse\0626.jpg;bay horse
627;D:\Programming\AP_Lab3\dataset\bay horse\0627.jpg;dataset\bay horse\0627.jpg;bay horse
628;D:\Programming\AP_Lab3\dataset\bay horse\0628.jpg;dataset\bay horse\0628.jpg;bay horse
629;D:\Programming\AP_Lab3\dataset\bay horse\0629.jpg;dataset\bay horse\0629.jpg;bay horse
630;D:\Programming\AP_Lab3\dataset\bay horse\0630.jpg;dataset\bay horse\0630.jpg;bay horse
631;D:\Programming\AP_Lab3\dataset\bay horse\0631.jpg;dataset\bay horse\0631.jpg;bay horse
632;D:\Programming\AP_Lab3\dataset\bay horse\0632.jpg;dataset\bay horse\0632.jpg;bay horse
633;D:\Programming\AP_Lab3\dataset\bay horse\0633.jpg;dataset\bay horse\0633.jpg;bay horse
634;D:\Programming\AP_Lab3\dataset\bay horse\0634.jpg;dataset\bay horse\0634.jpg;bay horse
635;D:\Programming\AP_Lab3\dataset\bay horse\0635.jpg;dataset\bay horse\0635.jpg;bay horse
636;D:\Programming\AP_Lab3\dataset\bay horse\0636.jpg;dataset\bay horse\0636.jpg;bay horse
637;D:\Programming\AP_Lab3\dataset\bay horse\0637.jpg;dataset\bay horse\0637.jpg;bay horse
638;D:\Programming\AP_Lab3\dataset\bay horse\0638.jpg;dataset\bay horse\0638.jpg;bay horse
639;D:\Programming\AP_Lab3\dataset\bay horse\0639.jpg;dataset\bay horse\0639.jpg;bay horse
640;D:\Programming\AP_Lab3\dataset\bay horse\0640.jpg;dataset\bay horse\0640.jpg;bay horse
641;D:\Programming\AP_Lab3\dataset\bay horse\0641.jpg;dataset\bay horse\0641.jpg;bay horse
642;D:\Programming\AP_Lab3\dataset\bay horse\0642.jpg;dataset\bay horse\0642.jpg;bay horse
643;D:\Programming\AP_Lab3\dataset\bay horse\0643.jpg;dataset\bay horse\0643.jpg;bay horse
644;D:\Programming\AP_Lab3\dataset\bay horse\0644.jpg;dataset\bay horse\0644.jpg;bay horse
645;D:\Programming\AP_Lab3\dataset\bay horse\0645.jpg;dataset\bay horse\0645.jpg;bay horse
646;D:\Programming\AP_Lab3\dataset\bay horse\0646.jpg;dataset\bay horse\0646.jpg;bay horse
647;D:\Programming\AP_Lab3\dataset\bay horse\0647.jpg;dataset\bay horse\0647.jpg;bay horse
648;D:\Programming\AP_Lab3\dataset\bay horse\0648.jpg;dataset\bay horse\0648.jpg;bay horse
649;D:\Programming\AP_Lab3\dataset\bay horse\0649.jpg;dataset\bay horse\0649.jpg;bay horse
650;D:\Programming\AP_Lab3\dataset\bay horse\0650.jpg;dataset\bay horse\0650.jpg;bay horse
651;D:\Programming\AP_Lab3\dataset\bay horse\0651.jpg;dataset\bay horse\0651.jpg;bay horse
652;D:\Programming\AP_Lab3\dataset\bay horse\0652.jpg;dataset\bay horse\0652.jpg;bay horse
653;D:\Programming\AP_Lab3\dataset\bay horse\0653.jpg;dataset\bay horse\0653.jpg;bay horse
654;D:\Programming\AP_Lab3\dataset\bay horse\0654.jpg;dataset\bay horse\0654.jpg;bay horse
655;D:\Programming\AP_Lab3\dataset\bay horse\0655.jpg;dataset\bay horse\0655.jpg;bay horse
656;D:\Programming\AP_Lab3\dataset\bay horse\0656.jpg;dataset\bay horse\0656.jpg;bay horse
657;D:\Programming\AP_Lab3\dataset\bay horse\0657.jpg;dataset\bay horse\0657.jpg;bay horse
658;D:\Programming\AP_Lab3\dataset\bay horse\0658.jpg;dataset\bay horse\0658.jpg;bay horse
659;D:\Programming\AP_Lab3\dataset\bay horse\0659.jpg;dataset\bay horse\0659.jpg;bay horse
660;D:\Programming\AP_Lab3\dataset\bay horse\0660.jpg;dataset\bay horse\0660.jpg;bay horse
661;D:\Programming\AP_Lab3\dataset\bay horse\0661.jpg;dataset\bay horse\0661.jpg;bay horse
662;D:\Programming\AP_Lab3\dataset\bay horse\0662.jpg;dataset\bay horse\0662.jpg;bay horse
663;D:\Programming\AP_Lab3\dataset\bay horse\0663.jpg;dataset\bay horse\0663.jpg;bay horse
664;D:\Programming\AP_Lab3\dataset\bay horse\0664.jpg;dataset\bay horse\0664.jpg;bay horse
665;D:\Programming\AP_Lab3\dataset\bay horse\0665.jpg;dataset\bay horse\0665.jpg;bay horse
666;D:\Programming\AP_Lab3\dataset\bay horse\0666.jpg;dataset\bay horse\0666.jpg;bay horse
667;D:\Programming\AP_Lab3\dataset\bay horse\0667.jpg;dataset\bay horse\0667.jpg;bay horse
668;D:\Programming\AP_Lab3\dataset\bay horse\0668.jpg;dataset\bay horse\0668.jpg;bay horse
669;D:\Programming\AP_Lab3\dataset\bay horse\0669.jpg;dataset\bay horse\0669.jpg;bay horse
670;D:\Programming\AP_Lab3\dataset\bay horse\0670.jpg;dataset\bay horse\0670.jpg;bay horse
671;D:\Programming\AP_Lab3\dataset\bay horse\0671.jpg;dataset\bay horse\0671.jpg;bay horse
672;D:\Programming\AP_Lab3\dataset\bay horse\0672.jpg;dataset\bay horse\0672.jpg;bay horse
673;D:\Programming\AP_Lab3\dataset\bay horse\0673.jpg;dataset\bay horse\0673.jpg;bay horse
674;D:\Programming\AP_Lab3\dataset\bay horse\0674.jpg;dataset\bay horse\0674.jpg;bay horse
675;D:\Programming\AP_Lab3\dataset\bay horse\0675.jpg;dataset\bay horse\0675.jpg;bay horse
676;D:\Programming\AP_Lab3\dataset\bay horse\0676.jpg;dataset\bay horse\0676.jpg;bay horse
677;D:\Programming\AP_Lab3\dataset\bay horse\0677.jpg;dataset\bay horse\0677.jpg;bay horse
678;D:\Programming\AP_Lab3\dataset\bay horse\0678.jpg;dataset\bay horse\0678.jpg;bay horse
679;D:\Programming\AP_Lab3\dataset\bay horse\0679.jpg;dataset\bay horse\0679.jpg;bay horse
680;D:\Programming\AP_Lab3\dataset\bay horse\0680.jpg;dataset\bay horse\0680.jpg;bay horse
681;D:\Programming\AP_Lab3\dataset\bay horse\0681.jpg;dataset\bay horse\0681.jpg;bay horse
682;D:\Programming\AP_Lab3\dataset\bay horse\0682.jpg;dataset\bay horse\0682.jpg;bay horse
683;D:\Programming\AP_Lab3\dataset\bay horse\0683.jpg;dataset\bay horse\0683.jpg;bay horse
684;D:\Programming\AP_Lab3\dataset\bay horse\0684.jpg;dataset\bay horse\0684.jpg;bay horse
685;D:\Programming\AP_Lab3\dataset\bay horse\0685.jpg;dataset\bay horse\0685.jpg;bay horse
686;D:\Programming\AP_Lab3\dataset\bay horse\0686.jpg;dataset\bay horse\0686.jpg;bay horse
687;D:\Programming\AP_Lab3\dataset\bay horse\0687.jpg;dataset\bay horse\0687.jpg;bay horse
688;D:\Programming\AP_Lab3\dataset\bay horse\0688.jpg;dataset\bay horse\0688.jpg;bay horse
689;D:\Programming\AP_Lab3\dataset\bay horse\0689.jpg;dataset\bay horse\0689.jpg;bay horse
690;D:\Programming\AP_Lab3\dataset\bay horse\0690.jpg;dataset\bay horse\0690.jpg;bay horse
691;D:\Programming\AP_Lab3\dataset\bay horse\0691.jpg;dataset\bay horse\0691.jpg;bay horse
692;D:\Programming\AP_Lab3\dataset\bay horse\0692.jpg;dataset\bay horse\0692.jpg;bay horse
693;D:\Programming\AP_Lab3\dataset\bay horse\0693.jpg;dataset\bay horse\0693.jpg;bay horse
694;D:\Programming\AP_Lab3\dataset\bay horse\0694.jpg;dataset\bay horse\0694.jpg;bay horse
695;D:\Programming\AP_Lab3\dataset\bay horse\0695.jpg;dataset\bay horse\0695.jpg;bay horse
696;D:\Programming\AP_Lab3\dataset\bay horse\0696.jpg;dataset\bay horse\0696.jpg;bay horse
697;D:\Programming\AP_Lab3\dataset\bay horse\0697.jpg;dataset\bay horse\0697.jpg;bay horse
698;D:\Programming\AP_Lab3\dataset\bay horse\0698.jpg;dataset\bay horse\0698.jpg;bay horse
699;D:\Programming\AP_Lab3\dataset\bay horse\0699.jpg;dataset\bay horse\0699.jpg;bay horse
700;D:\Programming\AP_Lab3\dataset\bay horse\0700.jpg;dataset\bay horse\0700.jpg;bay horse
701;D:\Programming\AP_Lab3\dataset\bay horse\0701.jpg;dataset\bay horse\0701.jpg;bay horse
702;D:\Programming\AP_Lab3\dataset\bay horse\0702.jpg;dataset\bay horse\0702.jpg;bay horse
703;D:\Programming\AP_Lab3\dataset\bay horse\0703.jpg;dataset\bay horse\0703.jpg;bay horse
704;D:\Programming\AP_Lab3\dataset\bay horse\0704.jpg;dataset\bay horse\0704.jpg;bay horse
705;D:\Programming\AP_Lab3\dataset\bay horse\0705.jpg;dataset\bay horse\0705.jpg;bay horse
706;D:\Programming\AP_Lab3\dataset\bay horse\0706.jpg;dataset\bay horse\0706.jpg;bay horse
707;D:\Programming\AP_Lab3\dataset\bay horse\0707.jpg;dataset\bay horse\0707.jpg;bay horse
708;D:\Programming\AP_Lab3\dataset\bay horse\0708.jpg;dataset\bay horse\0708.jpg;bay horse
709;D:\Programming\AP_Lab3\dataset\bay horse\0709.jpg;dataset\bay horse\0709.jpg;bay horse
710;D:\Programming\AP_Lab3\dataset\bay horse\0710.jpg;dataset\bay horse\0710.jpg;bay horse
711;D:\Programming\AP_Lab3\dataset\bay horse\0711.jpg;dataset\bay horse\0711.jpg;bay horse
712;D:\Programming\AP_Lab3\dataset\bay horse\0712.jpg;dataset\bay horse\0712.jpg;bay horse
713;D:\Programming\AP_Lab3\dataset\bay horse\0713.jpg;dataset\bay horse\0713.jpg;bay horse
714;D:\Programming\AP_Lab3\dataset\bay horse\0714.jpg;dataset\bay horse\0714.jpg;bay horse
715;D:\Programming\AP_Lab3\dataset\bay horse\0715.jpg;dataset\bay horse\0715.jpg;bay horse
716;D:\Programming\AP_Lab3\dataset\bay horse\0716.jpg;dataset\bay horse\0716.jpg;bay horse
717;D:\Programming\AP_Lab3\dataset\bay horse\0717.jpg;dataset\bay horse\0717.jpg;bay horse
718;D:\Programming\AP_Lab3\dataset\bay horse\0718.jpg;dataset\bay horse\0718.jpg;bay horse
719;D:\Programming\AP_Lab3\dataset\bay horse\0719.jpg;dataset\bay horse\0719.jpg;bay horse
720;D:\Programming\AP_Lab3\dataset\bay horse\0720.jpg;dataset\bay horse\0720.jpg;bay horse
721;D:\Programming\AP_Lab3\dataset\bay horse\0721.jpg;dataset\bay horse\0721.jpg;bay horse
722;D:\Programming\AP_Lab3\dataset\bay horse\0722.jpg;dataset\bay horse\0722.jpg;bay horse
723;D:\Programming\AP_Lab3\dataset\bay horse\0723.jpg;dataset\bay horse\0723.jpg;bay horse
724;D:\Programming\AP_Lab3\dataset\bay horse\0724.jpg;dataset\bay horse\0724.jpg;bay horse
725;D:\Programming\AP_Lab3\dataset\bay horse\0725.jpg;dataset\bay horse\0725.jpg;bay horse
726;D:\Programming\AP_Lab3\dataset\bay horse\0726.jpg;dataset\bay horse\0726.jpg;bay horse
727;D:\Programming\AP_Lab3\dataset\bay horse\0727.jpg;dataset\bay horse\0727.jpg;bay horse
728;D:\Programming\AP_Lab3\dataset\bay horse\0728.jpg;dataset\bay horse\0728.jpg;bay horse
729;D:\Programming\AP_Lab3\dataset\bay horse\0729.jpg;dataset\bay horse\0729.jpg;bay horse
730;D:\Programming\AP_Lab3\dataset\bay horse\0730.jpg;dataset\bay horse\0730.jpg;bay horse
731;D:\Programming\AP_Lab3\dataset\bay horse\0731.jpg;dataset\bay horse\0731.jpg;bay horse
732;D:\Programming\AP_Lab3\dataset\bay horse\0732.jpg;dataset\bay horse\0732.jpg;bay horse
733;D:\Programming\AP_Lab3\dataset\bay horse\0733.jpg;dataset\bay horse\0733.jpg;bay horse
734;D:\Programming\AP_Lab3\dataset\bay horse\0734.jpg;dataset\bay horse\0734.jpg;bay horse
735;D:\Programming\AP_Lab3\dataset\bay horse\0735.jpg;dataset\bay horse\0735.jpg;bay horse
736;D:\Programming\AP_Lab3\dataset\bay horse\0736.jpg;dataset\bay horse\0736.jpg;bay horse
737;D:\Programming\AP_Lab3\dataset\bay horse\0737.jpg;dataset\bay horse\0737.jpg;bay horse
738;D:\Programming\AP_Lab3\dataset\bay horse\0738.jpg;dataset\bay horse\0738.jpg;bay horse
739;D:\Programming\AP_Lab3\dataset\bay horse\0739.jpg;dataset\bay horse\0739.jpg;bay horse
740;D:\Programming\AP_Lab3\dataset\bay horse\0740.jpg;dataset\bay horse\0740.jpg;bay horse
741;D:\Programming\AP_Lab3\dataset\bay horse\0741.jpg;dataset\bay horse\0741.jpg;bay horse
742;D:\Programming\AP_Lab3\dataset\bay horse\0742.jpg;dataset\bay horse\0742.jpg;bay horse
743;D:\Programming\AP_Lab3\dataset\bay horse\0743.jpg;dataset\bay horse\0743.jpg;bay horse
744;D:\Programming\AP_Lab3\dataset\bay horse\0744.jpg;dataset\bay horse\0744.jpg;bay horse
745;D:\Programming\AP_Lab3\dataset\bay horse\0745.jpg;dataset\bay horse\0745.jpg;bay horse
746;D:\Programming\AP_Lab3\dataset\bay horse\0746.jpg;dataset\bay horse\0746.jpg;bay horse
747;D:\Programming\AP_Lab3\dataset\bay horse\0747.jpg;dataset\bay horse\0747.jpg;bay horse
748;D:\Programming\AP_Lab3\dataset\bay horse\0748.jpg;dataset\bay horse\0748.jpg;bay horse
749;D:\Programming\AP_Lab3\dataset\bay horse\0749.jpg;dataset\bay horse\0749.jpg;bay horse
750;D:\Programming\AP_Lab3\dataset\bay horse\0750.jpg;dataset\bay horse\0750.jpg;bay horse
751;D:\Programming\AP_Lab3\dataset\bay horse\0751.jpg;dataset\bay horse\0751.jpg;bay horse
752;D:\Programming\AP_Lab3\dataset\bay horse\0752.jpg;dataset\bay horse\0752.jpg;bay horse
753;D:\Programming\AP_Lab3\dataset\bay horse\0753.jpg;dataset\bay horse\0753.jpg;bay horse
754;D:\Programming\AP_Lab3\dataset\bay horse\0754.jpg;dataset\bay horse\0754.jpg;bay horse
755;D:\Programming\AP_Lab3\dataset\bay horse\0755.jpg;dataset\bay horse\0755.jpg;bay horse
756;D:\Programming\AP_Lab3\dataset\bay horse\0756.jpg;dataset\bay horse\0756.jpg;bay horse
757;D:\Programming\AP_Lab3\dataset\bay horse\0757.jpg;dataset\bay horse\0757.jpg;bay horse
758;D:\Programming\AP_Lab3\dataset\bay horse\0758.jpg;dataset\bay horse\0758.jpg;bay horse
759;D:\Programming\AP_Lab3\dataset\bay horse\0759.jpg;dataset\bay horse\0759.jpg;bay horse
760;D:\Programming\AP_Lab3\dataset\bay horse\0760.jpg;dataset\bay horse\0760.jpg;bay horse
761;D:\Programming\AP_Lab3\dataset\bay horse\0761.jpg;dataset\bay horse\0761.jpg;bay horse
762;D:\Programming\AP_Lab3\dataset\bay horse\0762.jpg;dataset\bay horse\0762.jpg;bay horse
763;D:\Programming\AP_Lab3\dataset\bay horse\0763.jpg;dataset\bay horse\0763.jpg;bay horse
764;D:\Programming\AP_Lab3\dataset\bay horse\0764.jpg;dataset\bay horse\0764.jpg;bay horse
765;D:\Programming\AP_Lab3\dataset\bay horse\0765.jpg;dataset\bay horse\0765.jpg;bay horse
766;D:\Programming\AP_Lab3\dataset\bay horse\0766.jpg;dataset\bay horse\0766.jpg;bay horse
767;D:\Programming\AP_Lab3\dataset\bay horse\0767.jpg;dataset\bay horse\0767.jpg;bay horse
768;D:\Programming\AP_Lab3\dataset\bay horse\0768.jpg;dataset\bay horse\0768.jpg;bay horse
769;D:\Programming\AP_Lab3\dataset\bay horse\0769.jpg;dataset\bay horse\0769.jpg;bay horse
770;D:\Programming\AP_Lab3\dataset\bay horse\0770.jpg;dataset\bay horse\0770.jpg;bay horse
771;D:\Programming\AP_Lab3\dataset\bay horse\0771.jpg;dataset\bay horse\0771.jpg;bay horse
772;D:\Programming\AP_Lab3\dataset\bay horse\0772.jpg;dataset\bay horse\0772.jpg;bay horse
773;D:\Programming\AP_Lab3\dataset\bay horse\0773.jpg;dataset\bay horse\0773.jpg;bay horse
774;D:\Programming\AP_Lab3\dataset\bay horse\0774.jpg;dataset\bay horse\0774.jpg;bay horse
775;D:\Programming\AP_Lab3\dataset\bay horse\0775.jpg;dataset\bay horse\0775.jpg;bay horse
776;D:\Programming\AP_Lab3\dataset\bay horse\0776.jpg;dataset\bay horse\0776.jpg;bay horse
777;D:\Programming\AP_Lab3\dataset\bay horse\0777.jpg;dataset\bay horse\0777.jpg;bay horse
778;D:\Programming\AP_Lab3\dataset\bay horse\0778.jpg;dataset\bay horse\0778.jpg;bay horse
779;D:\Programming\AP_Lab3\dataset\bay horse\0779.jpg;dataset\bay horse\0779.jpg;bay horse
780;D:\Programming\AP_Lab3\dataset\bay horse\0780.jpg;dataset\bay horse\0780.jpg;bay horse
781;D:\Programming\AP_Lab3\dataset\bay horse\0781.jpg;dataset\bay horse\0781.jpg;bay horse
782;D:\Programming\AP_Lab3\dataset\bay horse\0782.jpg;dataset\bay horse\0782.jpg;bay horse
783;D:\Programming\AP_Lab3\dataset\bay horse\0783.jpg;dataset\bay horse\0783.jpg;bay horse
784;D:\Programming\AP_Lab3\dataset\bay horse\0784.jpg;dataset\bay horse\0784.jpg;bay horse
785;D:\Programming\AP_Lab3\dataset\bay horse\0785.jpg;dataset\bay horse\0785.jpg;bay horse
786;D:\Programming\AP_Lab3\dataset\bay horse\0786.jpg;dataset\bay horse\0786.jpg;bay horse
787;D:\Programming\AP_Lab3\dataset\bay horse\0787.jpg;dataset\bay horse\0787.jpg;bay horse
788;D:\Programming\AP_Lab3\dataset\bay horse\0788.jpg;dataset\bay horse\0788.jpg;bay horse
789;D:\Programming\AP_Lab3\dataset\bay horse\0789.jpg;dataset\bay horse\0789.jpg;bay horse
790;D:\Programming\AP_Lab3\dataset\bay horse\0790.jpg;dataset\bay horse\0790.jpg;bay horse
791;D:\Programming\AP_Lab3\dataset\bay horse\0791.jpg;dataset\bay horse\0791.jpg;bay horse
792;D:\Programming\AP_Lab3\dataset\bay horse\0792.jpg;dataset\bay horse\0792.jpg;bay horse
793;D:\Programming\AP_Lab3\dataset\bay horse\0793.jpg;dataset\bay horse\0793.jpg;bay horse
794;D:\Programming\AP_Lab3\dataset\bay horse\0794.jpg;dataset\bay horse\0794.jpg;bay horse
795;D:\Programming\AP_Lab3\dataset\bay horse\0795.jpg;dataset\bay horse\0795.jpg;bay horse
796;D:\Programming\AP_Lab3\dataset\bay horse\0796.jpg;dataset\bay horse\0796.jpg;bay horse
797;D:\Programming\AP_Lab3\dataset\bay horse\0797.jpg;dataset\bay horse\0797.jpg;bay horse
798;D:\Programming\AP_Lab3\dataset\bay horse\0798.jpg;dataset\bay horse\0798.jpg;bay horse
799;D:\Programming\AP_Lab3\dataset\bay horse\0799.jpg;dataset\bay horse\0799.jpg;bay horse
800;D:\Programming\AP_Lab3\dataset\bay horse\0800.jpg;dataset\bay horse\0800.jpg;bay horse
801;D:\Programming\AP_Lab3\dataset\bay horse\0801.jpg;dataset\bay horse\0801.jpg;bay horse
802;D:\Programming\AP_Lab3\dataset\bay horse\0802.jpg;dataset\bay horse\0802.jpg;bay horse
803;D:\Programming\AP_Lab3\dataset\bay horse\0803.jpg;dataset\bay horse\0803.jpg;bay horse
804;D:\Programming\AP_Lab3\dataset\bay horse\0804.jpg;dataset\bay horse\0804.jpg;bay horse
805;D:\Programming\AP_Lab3\dataset\bay horse\0805.jpg;dataset\bay horse\0805.jpg;bay horse
806;D:\Programming\AP_Lab3\dataset\bay horse\0806.jpg;dataset\bay horse\0806.jpg;bay horse
807;D:\Programming\AP_Lab3\dataset\bay horse\0807.jpg;dataset\bay horse\0807.jpg;bay horse
808;D:\Programming\AP_Lab3\dataset\bay horse\0808.jpg;dataset\bay horse\0808.jpg;bay horse
809;D:\Programming\AP_Lab3\dataset\bay horse\0809.jpg;dataset\bay horse\0809.jpg;bay horse
810;D:\Programming\AP_Lab3\dataset\bay horse\0810.jpg;dataset\bay horse\0810.jpg;bay horse
811;D:\Programming\AP_Lab3\dataset\bay horse\0811.jpg;dataset\bay horse\0811.jpg;bay horse
812;D:\Programming\AP_Lab3\dataset\bay horse\0812.jpg;dataset\bay horse\0812.jpg;bay horse
813;D:\Programming\AP_Lab3\dataset\bay horse\0813.jpg;dataset\bay horse\0813.jpg;bay horse
814;D:\Programming\AP_Lab3\dataset\bay horse\0814.jpg;dataset\bay horse\0814.jpg;bay horse
815;D:\Programming\AP_Lab3\dataset\bay horse\0815.jpg;dataset\bay horse\0815.jpg;bay horse
816;D:\Programming\AP_Lab3\dataset\bay horse\0816.jpg;dataset\bay horse\0816.jpg;bay horse
817;D:\Programming\AP_Lab3\dataset\bay horse\0817.jpg;dataset\bay horse\0817.jpg;bay horse
818;D:\Programming\AP_Lab3\dataset\bay horse\0818.jpg;dataset\bay horse\0818.jpg;bay horse
819;D:\Programming\AP_Lab3\dataset\bay horse\0819.jpg;dataset\bay horse\0819.jpg;bay horse
820;D:\Programming\AP_Lab3\dataset\bay horse\0820.jpg;dataset\bay horse\0820.jpg;bay horse
821;D:\Programming\AP_Lab3\dataset\bay horse\0821.jpg;dataset\bay horse\0821.jpg;bay horse
822;D:\Programming\AP_Lab3\dataset\bay horse\0822.jpg;dataset\bay horse\0822.jpg;bay horse
823;D:\Programming\AP_Lab3\dataset\bay horse\0823.jpg;dataset\bay horse\0823.jpg;bay horse
824;D:\Programming\AP_Lab3\dataset\bay horse\0824.jpg;dataset\bay horse\0824.jpg;bay horse
825;D:\Programming\AP_Lab3\dataset\bay horse\0825.jpg;dataset\bay horse\0825.jpg;bay horse
826;D:\Programming\AP_Lab3\dataset\bay horse\0826.jpg;dataset\bay horse\0826.jpg;bay horse
827;D:\Programming\AP_Lab3\dataset\bay horse\0827.jpg;dataset\bay horse\0827.jpg;bay horse
828;D:\Programming\AP_Lab3\dataset\bay horse\0828.jpg;dataset\bay horse\0828.jpg;bay horse
829;D:\Programming\AP_Lab3\dataset\bay horse\0829.jpg;dataset\bay horse\0829.jpg;bay horse
830;D:\Programming\AP_Lab3\dataset\bay horse\0830.jpg;dataset\bay horse\0830.jpg;bay horse
831;D:\Programming\AP_Lab3\dataset\bay horse\0831.jpg;dataset\bay horse\0831.jpg;bay horse
832;D:\Programming\AP_Lab3\dataset\bay horse\0832.jpg;dataset\bay horse\0832.jpg;bay horse
833;D:\Programming\AP_Lab3\dataset\bay horse\0833.jpg;dataset\bay horse\0833.jpg;bay horse
834;D:\Programming\AP_Lab3\dataset\bay horse\0834.jpg;dataset\bay horse\0834.jpg;bay horse
835;D:\Programming\AP_Lab3\dataset\bay horse\0835.jpg;dataset\bay horse\0835.jpg;bay horse
836;D:\Programming\AP_Lab3\dataset\bay horse\0836.jpg;dataset\bay horse\0836.jpg;bay horse
837;D:\Programming\AP_Lab3\dataset\bay horse\0837.jpg;dataset\bay horse\0837.jpg;bay horse
838;D:\Programming\AP_Lab3\dataset\bay horse\0838.jpg;dataset\bay horse\0838.jpg;bay horse
839;D:\Programming\AP_Lab3\dataset\bay horse\0839.jpg;dataset\bay horse\0839.jpg;bay horse
840;D:\Programming\AP_Lab3\dataset\bay horse\0840.jpg;dataset\bay horse\0840.jpg;bay horse
841;D:\Programming\AP_Lab3\dataset\bay horse\0841.jpg;dataset\bay horse\0841.jpg;bay horse
842;D:\Programming\AP_Lab3\dataset\bay horse\0842.jpg;dataset\bay horse\0842.jpg;bay horse
843;D:\Programming\AP_Lab3\dataset\bay horse\0843.jpg;dataset\bay horse\0843.jpg;bay horse
844;D:\Programming\AP_Lab3\dataset\bay horse\0844.jpg;dataset\bay horse\0844.jpg;bay horse
845;D:\Programming\AP_Lab3\dataset\bay horse\0845.jpg;dataset\bay horse\0845.jpg;bay horse
846;D:\Programming\AP_Lab3\dataset\bay horse\0846.jpg;dataset\bay horse\0846.jpg;bay horse
847;D:\Programming\AP_Lab3\dataset\bay horse\0847.jpg;dataset\bay horse\0847.jpg;bay horse
848;D:\Programming\AP_Lab3\dataset\bay horse\0848.jpg;dataset\bay horse\0848.jpg;bay horse
849;D:\Programming\AP_Lab3\dataset\bay horse\0849.jpg;dataset\bay horse\0849.jpg;bay horse
850;D:\Programming\AP_Lab3\dataset\bay horse\0850.jpg;dataset\bay horse\0850.jpg;bay horse
851;D:\Programming\AP_Lab3\dataset\bay horse\0851.jpg;dataset\bay horse\0851.jpg;bay horse
852;D:\Programming\AP_Lab3\dataset\bay horse\0852.jpg;dataset\bay horse\0852.jpg;bay horse
853;D:\Programming\AP_Lab3\dataset\bay horse\0853.jpg;dataset\bay horse\0853.jpg;bay horse
854;D:\Programming\AP_Lab3\dataset\bay horse\0854.jpg;dataset\bay horse\0854.jpg;bay horse
855;D:\Programming\AP_Lab3\dataset\bay horse\0855.jpg;dataset\bay horse\0855.jpg;bay horse
856;D:\Programming\AP_Lab3\dataset\bay horse\0856.jpg;dataset\bay horse\0856.jpg;bay horse
857;D:\Programming\AP_Lab3\dataset\bay horse\0857.jpg;dataset\bay horse\0857.jpg;bay horse
858;D:\Programming\AP_Lab3\dataset\bay horse\0858.jpg;dataset\bay horse\0858.jpg;bay horse
